2224699200000,22a0811d-65f3-49c3-a446-b4efabe4b161,0,10.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204007,5430,19,69,26,49,7022,2342769205,111,439,4,407,9000,69,16,1,16,,,22,13,0
2224699201000,d472c29d-2035-4b80-b563-b4264d08bae9,0,11.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203912,5430,15,22,42,994,7022,2342769205,111,35,4,407,9000,69,16,1,1,,,22,13,0
2224699202000,cb982480-28cb-434c-9b70-f736793db8ac,0,12.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,204008,5430,8,23,4,49,7022,2342769205,111,313,4,407,9000,69,16,1,1,,,22,13,0
2224699203000,6fdefab2-64fb-498d-bf87-7b9c19c353ad,0,11.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204007,5430,15,42,45,49,7022,2342769205,111,336,4,407,9000,69,16,1,16,,,22,13,0
2224699204000,4e871afa-1241-454e-8f38-b094b3dfa3c4,0,12.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203811,5430,29,49,49,49,7022,2342769205,111,269,4,407,9000,69,16,1,1,,,22,13,0
2224699205000,2120cbb6-8bda-478c-ad13-14e2443e4cea,0,13.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203810,5430,22,0,4,994,7022,2342769205,111,264,4,407,9000,69,16,1,1,,,22,13,0
2224699206000,42857556-0f07-4379-86b3-975c6174737c,0,13.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204007,5430,24,4,14,49,7022,2342769205,111,438,4,407,9000,69,16,1,16,,,22,13,0
2224699207000,e71b4c37-b7f2-442f-952d-66fcf9e736e4,0,14.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203909,5430,29,2,10,49,940,1062824687,111,495,7,328,9010,69,3,1,1,,,22,13,0
2224699208000,fdc0b8fe-4b4b-455c-9217-a6aef774d999,0,15.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203809,5430,23,17,6,49,3965,2342769205,111,197,7,983,510,68,3,74,1,,,22,13,0
2224699209000,fb5c7032-23a5-4121-96d4-97be5c834b6d,0,16.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204007,5430,17,48,47,49,940,1062824687,111,396,7,328,510,68,16,74,16,,,22,13,0
2224699210000,2813c93b-f63f-4190-8147-b2981be20f33,0,17.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203809,5430,13,75,35,49,940,2342769205,111,499,4,826,510,68,3,74,1,,,22,13,0
2224699211000,f80af62c-5ca1-4d58-b554-dbf0200f6053,0,18.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203912,5430,14,8,38,994,9062,2342769205,111,269,7,407,510,68,3,74,1,,,22,13,0
2224699212000,7dcb3a12-8ba6-426a-9f49-90a7cead9593,0,19.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204002,5430,21,76,47,49,940,4128040931,111,317,7,328,510,68,3,74,1,,,22,13,0
2224699213000,518190e7-eec4-4da5-aa44-b5635d424499,0,20.0,a170bca8-13c5-41f3-ad1b-d84deda068de,204007,5430,9,30,30,49,3537,2342769205,111,168,7,407,100,68,16,66,1,,,22,13,0
2224699214000,11b0902e-ea55-43a9-a5ac-836031e2553a,0,21.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203809,5430,21,23,8,49,3744,2342769205,111,119,4,407,9000,69,16,1,1,,,22,13,0
2224699215000,3b4fdf17-6a07-44e7-945a-02178592a83c,0,22.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203912,5430,23,13,9,994,940,2531194909,111,258,7,328,510,68,3,74,1,,,22,13,0
2224699216000,96c4a28d-c1e0-463d-8738-eaa10044d7ed,0,23.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203810,5430,15,23,41,49,7022,2342769205,111,439,4,407,9000,69,16,1,1,,,22,13,0
2224699217000,fd385f0e-986a-4722-b35e-ed0718337610,0,24.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203906,5430,13,48,45,49,7022,2342769205,111,346,4,407,9000,69,16,1,1,,,22,13,0
2224699218000,714894f2-45df-4552-a983-3009d4bfd581,0,25.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204010,5430,18,24,54,49,7022,2342769205,111,404,4,407,9000,69,16,1,1,,,22,13,0
2224699219000,477fcf58-9508-44c0-ae5e-afb7c7cf0dbf,0,26.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203905,5430,14,4,8,49,940,1062824687,111,249,7,328,9010,69,3,1,1,,,22,13,0
2224699220000,a1457f75-e1ad-48f9-b0ca-210d3436f16a,0,27.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203911,5430,12,38,47,49,940,20089145,111,343,7,328,510,68,3,74,1,,,22,13,0
2224699221000,8b10cb03-b011-4efb-b81e-145de34bef0b,0,28.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,204009,5430,15,68,59,49,940,20089145,111,291,7,407,9010,69,3,1,1,,,22,13,0
2224699222000,66cf72a1-719a-45fe-8cad-3431d9b7966a,0,29.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203712,5430,21,2,42,49,940,2531194909,111,100,7,407,110,12,3,31,1,,,22,13,0
2224699223000,d4060778-801b-45ff-9242-c9e5aac84a6e,0,30.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203909,5430,23,6,41,49,940,3707276281,111,183,7,328,510,68,3,74,1,,,22,13,0
2224699224000,3b988280-3c90-4faf-8ae6-f552b28f738d,0,29.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203909,5430,7,56,1,49,940,1062824687,111,17,7,328,510,68,3,74,1,,,22,13,0
2224699225000,d0eae440-72b3-4543-aeae-4ba41c1ba89c,0,30.0,a170bca8-13c5-41f3-ad1b-d84deda068de,204008,5430,9,23,46,49,940,2531194909,111,189,7,328,510,68,3,74,1,,,22,13,0
2224699226000,6674f101-c927-4444-ba44-42d330eeb176,0,31.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203907,5430,27,35,0,49,940,4128040931,111,214,7,328,510,68,3,74,1,,,22,13,0
2224699227000,ce2b92d6-7acf-4978-b362-6d60fbc80e45,0,30.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203909,5430,5,63,10,49,7022,2342769205,111,36,4,407,9000,69,16,1,1,,,22,13,0
2224699228000,17abea18-a10d-4419-b967-dd7b502fe063,0,31.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203902,5430,25,62,49,49,7022,2342769205,111,138,4,407,9000,69,16,1,1,,,22,13,0
2224699229000,0f02ffa4-094e-4dc6-b46a-07e32e0c1e8a,0,32.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,204003,5430,7,70,0,49,940,2342769205,111,210,7,407,510,68,3,36,1,,,22,13,0
2224699230000,09edb0ef-788f-40b6-bd39-4ba59ec28256,0,31.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203907,5430,10,23,17,49,940,2531194909,111,346,7,328,510,68,3,74,1,,,22,13,0
2224699231000,af411d02-1e58-472f-abd5-1546a7fcfe1b,0,32.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203810,5430,13,20,52,49,3965,2342769205,111,237,7,407,510,68,3,74,1,,,22,13,0
2224699232000,56649f02-57bd-4535-8b3e-0acfbe9a8b3c,0,33.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203912,5430,18,14,42,49,940,2531194909,111,89,7,328,510,68,3,74,1,,,22,13,0
2224699233000,fdc94dea-7622-4510-a23a-7ef3ce4edbac,0,32.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203809,5430,27,38,22,49,7022,2342769205,111,495,4,407,9000,69,16,1,1,,,22,13,0
2224699234000,10b97700-1f2b-4e14-a2aa-2540fa6dc8ea,0,33.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203809,5430,10,73,28,49,940,2342769205,111,385,4,826,510,68,3,74,1,,,22,13,0
2224699235000,7007d652-633a-4ea5-abac-72ec8493cc99,0,34.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203801,5430,12,34,53,49,940,2342769205,111,335,7,407,510,68,3,36,1,,,22,13,0
2224699236000,98db655c-593f-45f0-ac04-f482f398cda7,0,33.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203902,5430,13,68,27,49,940,1062824687,111,420,7,407,9010,69,3,1,1,,,22,13,0
2224699237000,7a75e248-421d-4eea-8cdc-b8f37cebf8a0,0,35.0,a170bca8-13c5-41f3-ad1b-d84deda068de,203811,5430,20,59,49,49,7859,2342769205,111,474,7,407,510,68,3,74,1,,,22,13,0
2224699238000,76f51027-a5bc-4390-8f36-8e7eb1f1dfd1,0,36.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,204001,5430,16,30,13,49,940,1032826250,111,389,7,328,510,68,3,74,1,,,22,13,0
2224699239000,ec14fe4d-331c-4730-8122-9cc70f81287e,0,35.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203810,5430,16,47,35,49,940,2531194909,111,230,7,328,510,68,3,74,1,,,22,13,0
2224699240000,b188af85-202c-4835-86f5-899d5a7b170e,0,36.0,a170bca8-13c5-41f3-ad1b-d84deda068de,204010,5430,25,25,13,49,1692,2342769205,111,149,7,407,510,68,3,74,1,,,22,13,0
2224699241000,88389341-cd9e-4faa-93fa-5980e2273582,0,37.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203807,5430,10,67,52,49,940,2531194909,111,138,7,328,510,68,3,74,1,,,22,13,0
2224699242000,ec80fa70-712d-440f-bb68-149000eb943e,0,36.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203911,5430,5,45,6,49,940,20089145,111,122,7,328,510,68,3,74,1,,,22,13,0
2224699243000,4ef45f32-65b3-49da-9b28-17fc8e73d615,0,37.0,a170bca8-13c5-41f3-ad1b-d84deda068de,204002,5430,20,69,9,49,7859,2342769205,111,221,7,407,510,68,3,74,1,,,22,13,0
2224699244000,d3300798-4f7d-43e8-b93e-34b3a1fbcb48,0,38.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203904,5430,25,41,13,49,7022,2342769205,111,394,4,407,9000,69,16,1,1,,,22,13,0
2224699245000,e8842003-03eb-4ae4-b73d-60e659374f83,0,37.0,82c05df4-daed-41a3-9d36-9d1cd689b9d0,203812,5430,11,39,5,49,7022,2342769205,111,340,4,407,9000,69,16,1,1,,,22,13,0
2224699246000,c74928b0-b998-4c6d-9dc1-81ccbd0e14d6,0,38.0,a170bca8-13c5-41f3-ad1b-d84deda068de,204003,5430,22,35,17,49,7022,2342769205,111,152,4,407,9000,69,16,1,1,,,22,13,0
2224699247000,355984dd-c85c-431d-8201-b2ba71b131a7,0,39.0,0d52fb62-3699-4cf0-89cc-dacf1384c2b7,203806,5430,26,74,49,49,940,1062824687,111,81,7,407,9010,69,3,1,1,,,22,13,0
2224699200000,3c482fd9-5d2f-404d-b228-de5b43616d12,0,10.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204007,5430,19,69,26,49,7022,2342769205,111,439,4,407,9000,69,16,1,16,,,22,13,0
2224699201000,feea53cd-3ddd-40c3-8a79-f20004109190,0,11.0,f4b78322-f773-4937-8748-cdf684dd13f3,203912,5430,15,22,42,994,7022,2342769205,111,35,4,407,9000,69,16,1,1,,,22,13,0
2224699202000,b0bc9011-66ed-4b7d-a6b7-b0d2d5ab5ca7,0,12.0,5a65716e-9186-4e7a-a143-5365f2347046,204008,5430,8,23,4,49,7022,2342769205,111,313,4,407,9000,69,16,1,1,,,22,13,0
2224699203000,1e2f1beb-af6e-436d-b186-4eaa0438a6ef,0,11.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204007,5430,15,42,45,49,7022,2342769205,111,336,4,407,9000,69,16,1,16,,,22,13,0
2224699204000,1e68d9aa-2f40-4334-afb1-46fc10e453c5,0,12.0,f4b78322-f773-4937-8748-cdf684dd13f3,203811,5430,29,49,49,49,7022,2342769205,111,269,4,407,9000,69,16,1,1,,,22,13,0
2224699205000,76020521-4372-41c8-8252-17fe14974c21,0,13.0,5a65716e-9186-4e7a-a143-5365f2347046,203810,5430,22,0,4,994,7022,2342769205,111,264,4,407,9000,69,16,1,1,,,22,13,0
2224699206000,c8f10c48-c5ac-43d7-ac91-16261b7ee508,0,13.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204007,5430,24,4,14,49,7022,2342769205,111,438,4,407,9000,69,16,1,16,,,22,13,0
2224699207000,e38630c8-6c1e-4b6f-9241-572a3ce643c4,0,14.0,f4b78322-f773-4937-8748-cdf684dd13f3,203909,5430,29,2,10,49,940,1062824687,111,495,7,328,9010,69,3,1,1,,,22,13,0
2224699208000,01e8a216-e411-4c9b-966e-3496bf9861f2,0,15.0,5a65716e-9186-4e7a-a143-5365f2347046,203809,5430,23,17,6,49,3965,2342769205,111,197,7,983,510,68,3,74,1,,,22,13,0
2224699209000,c88fcbcc-a1f2-4d04-8df8-c02c147971f4,0,16.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204007,5430,17,48,47,49,940,1062824687,111,396,7,328,510,68,16,74,16,,,22,13,0
2224699210000,b78271a2-7049-4b2d-a23f-9ab5d8649185,0,17.0,f4b78322-f773-4937-8748-cdf684dd13f3,203809,5430,13,75,35,49,940,2342769205,111,499,4,826,510,68,3,74,1,,,22,13,0
2224699211000,7e7a1e72-56ed-43b1-bbd1-7b942da80107,0,18.0,5a65716e-9186-4e7a-a143-5365f2347046,203912,5430,14,8,38,994,9062,2342769205,111,269,7,407,510,68,3,74,1,,,22,13,0
2224699212000,01a7ef5c-8ae6-4f2e-aad2-67a982297407,0,19.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204002,5430,21,76,47,49,940,4128040931,111,317,7,328,510,68,3,74,1,,,22,13,0
2224699213000,a726698f-86ad-4069-bf60-2c6b22321109,0,20.0,f4b78322-f773-4937-8748-cdf684dd13f3,204007,5430,9,30,30,49,3537,2342769205,111,168,7,407,100,68,16,66,1,,,22,13,0
2224699214000,7bada06a-2e5e-4ba5-8711-a76a0042ca3a,0,21.0,5a65716e-9186-4e7a-a143-5365f2347046,203809,5430,21,23,8,49,3744,2342769205,111,119,4,407,9000,69,16,1,1,,,22,13,0
2224699215000,90fce26c-156d-47a2-8163-326c8851f285,0,22.0,06cf457e-d6f2-4e59-825f-dada93091c4e,203912,5430,23,13,9,994,940,2531194909,111,258,7,328,510,68,3,74,1,,,22,13,0
2224699216000,8d21c79f-26fe-4e49-aa4d-201492d079d6,0,23.0,f4b78322-f773-4937-8748-cdf684dd13f3,203810,5430,15,23,41,49,7022,2342769205,111,439,4,407,9000,69,16,1,1,,,22,13,0
2224699217000,1fe0b348-a5f1-451b-860d-a534f63c0545,0,24.0,5a65716e-9186-4e7a-a143-5365f2347046,203906,5430,13,48,45,49,7022,2342769205,111,346,4,407,9000,69,16,1,1,,,22,13,0
2224699218000,e682d8da-f0fc-445f-a726-527081f35451,0,25.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204010,5430,18,24,54,49,7022,2342769205,111,404,4,407,9000,69,16,1,1,,,22,13,0
2224699219000,8c677f2d-b6db-4ee5-8241-c6b61264d1e0,0,26.0,f4b78322-f773-4937-8748-cdf684dd13f3,203905,5430,14,4,8,49,940,1062824687,111,249,7,328,9010,69,3,1,1,,,22,13,0
2224699220000,d78da278-9c2f-4fc4-9551-2738bdc6c6ec,0,27.0,5a65716e-9186-4e7a-a143-5365f2347046,203911,5430,12,38,47,49,940,20089145,111,343,7,328,510,68,3,74,1,,,22,13,0
2224699221000,124e2f4d-1728-4a6e-bf21-e8c85301129b,0,28.0,06cf457e-d6f2-4e59-825f-dada93091c4e,204009,5430,15,68,59,49,940,20089145,111,291,7,407,9010,69,3,1,1,,,22,13,0
2224699222000,ebd71768-7f52-4a0d-bf89-d0bb81e38c86,0,29.0,f4b78322-f773-4937-8748-cdf684dd13f3,203712,5430,21,2,42,49,940,2531194909,111,100,7,407,110,12,3,31,1,,,22,13,0
2224699223000,05fc3406-8960-440b-82ac-d2f7da3957a9,0,30.0,5a65716e-9186-4e7a-a143-5365f2347046,203909,5430,23,6,41,49,940,3707276281,111,183,7,328,510,68,3,74,1,,,22,13,0
2224699224000,4b721d79-27e4-4953-bfb4-55a679cdecfb,0,29.0,06cf457e-d6f2-4e59-825f-dada93091c4e,203909,5430,7,56,1,49,940,1062824687,111,17,7,328,510,68,3,74,1,,,22,13,0
